Episode	Score	Epsilon
1246	460.0	1.0000
1247	320.0	1.0000
1248	200.0	1.0000
1249	170.0	1.0000
1250	200.0	1.0000
1251	270.0	1.0000
1252	230.0	1.0000
1253	290.0	1.0000
1254	170.0	1.0000
1255	480.0	1.0000
1256	760.0	1.0000
1257	220.0	1.0000
1258	260.0	1.0000
1259	200.0	1.0000
1260	230.0	1.0000
1261	280.0	1.0000
1262	200.0	1.0000
1263	150.0	1.0000
1264	270.0	1.0000
1265	290.0	1.0000
1266	960.0	1.0000
1267	160.0	1.0000
1268	270.0	1.0000
1269	350.0	1.0000
1270	280.0	1.0000
1271	180.0	1.0000
1272	170.0	1.0000
1273	250.0	1.0000
1274	160.0	1.0000
1275	180.0	1.0000
1276	590.0	1.0000
1277	270.0	1.0000
1278	540.0	1.0000
1279	510.0	1.0000
1280	220.0	1.0000
1281	90.0	1.0000
1282	190.0	1.0000
1283	200.0	1.0000
1284	520.0	1.0000
1285	280.0	1.0000
1286	370.0	1.0000
1287	200.0	1.0000
1288	200.0	1.0000
1289	150.0	1.0000
1290	250.0	1.0000
1291	380.0	1.0000
1292	230.0	1.0000
1293	180.0	1.0000
1294	640.0	1.0000
1295	290.0	1.0000
1296	190.0	1.0000
1297	200.0	1.0000
1298	210.0	1.0000
1299	210.0	1.0000
1300	430.0	1.0000
1301	220.0	1.0000
1302	150.0	1.0000
1303	420.0	1.0000
1304	770.0	1.0000
1305	340.0	1.0000
1306	370.0	1.0000
1307	570.0	1.0000
1308	220.0	1.0000
1309	220.0	1.0000
1310	210.0	1.0000
1311	240.0	1.0000
1312	170.0	1.0000
1313	250.0	1.0000
1314	240.0	1.0000
1315	320.0	1.0000
1316	180.0	1.0000
1317	210.0	1.0000
1318	220.0	1.0000
1319	270.0	1.0000
1320	240.0	1.0000
1321	180.0	1.0000
1322	130.0	1.0000
1323	460.0	1.0000
1324	640.0	1.0000
1325	610.0	1.0000
1326	170.0	1.0000
1327	190.0	1.0000
1328	190.0	1.0000
1329	180.0	1.0000
1330	320.0	1.0000
1331	400.0	1.0000
1332	360.0	1.0000
1333	340.0	1.0000
1334	300.0	1.0000
1335	270.0	1.0000
1336	250.0	1.0000
1337	240.0	1.0000
1338	200.0	1.0000
1339	260.0	1.0000
1340	120.0	1.0000
1341	140.0	1.0000
1342	210.0	1.0000
1343	200.0	1.0000
1344	160.0	1.0000
1345	250.0	1.0000
1346	250.0	1.0000
1347	200.0	1.0000
1348	190.0	1.0000
1349	200.0	1.0000
1350	300.0	1.0000
1351	210.0	1.0000
1352	240.0	1.0000
1353	250.0	1.0000
1354	300.0	1.0000
1355	260.0	1.0000
1356	220.0	1.0000
1357	190.0	1.0000
1358	240.0	1.0000
1359	580.0	1.0000
1360	300.0	1.0000
1361	240.0	1.0000
1362	190.0	1.0000
1363	600.0	1.0000
1364	230.0	1.0000
1365	170.0	1.0000
1366	150.0	1.0000
1367	590.0	1.0000
1368	140.0	1.0000
1369	220.0	1.0000
1370	340.0	1.0000
1371	200.0	1.0000
1372	170.0	1.0000
1373	310.0	1.0000
1374	170.0	1.0000
1375	290.0	1.0000
1376	180.0	1.0000
1377	170.0	1.0000
1378	240.0	1.0000
1379	180.0	1.0000
1380	270.0	1.0000
1381	210.0	1.0000
1382	180.0	1.0000
1383	180.0	1.0000
1384	210.0	1.0000
1385	200.0	1.0000
1386	230.0	1.0000
1387	220.0	1.0000
1388	180.0	1.0000
1389	210.0	1.0000
1390	160.0	1.0000
1391	290.0	1.0000
1392	260.0	1.0000
1393	200.0	1.0000
1394	260.0	1.0000
1395	220.0	1.0000
1396	620.0	1.0000
1397	250.0	1.0000
1398	690.0	1.0000
1399	450.0	1.0000
1400	320.0	1.0000
1401	220.0	1.0000
1402	230.0	1.0000
1403	190.0	1.0000
1404	170.0	1.0000
1405	280.0	1.0000
1406	170.0	1.0000
1407	260.0	1.0000
1408	320.0	1.0000
1409	260.0	1.0000
1410	220.0	1.0000
1411	370.0	1.0000
1412	220.0	1.0000
1413	510.0	1.0000
1414	140.0	1.0000
1415	260.0	1.0000
1416	340.0	1.0000
1417	320.0	1.0000
1418	280.0	1.0000
1419	480.0	1.0000
1420	130.0	1.0000
1421	270.0	1.0000
1422	150.0	1.0000
1423	230.0	1.0000
1424	280.0	1.0000
1425	160.0	1.0000
1426	200.0	1.0000
1427	170.0	1.0000
1428	220.0	1.0000
1429	240.0	1.0000
1430	180.0	1.0000
1431	210.0	1.0000
1432	200.0	1.0000
1433	240.0	1.0000
1434	560.0	1.0000
1435	230.0	1.0000
1436	390.0	1.0000
1437	210.0	1.0000
1438	260.0	1.0000
1439	240.0	1.0000
1440	260.0	1.0000
1441	250.0	1.0000
1442	180.0	1.0000
1443	120.0	1.0000
1444	370.0	1.0000
1445	190.0	1.0000
1446	280.0	1.0000
1447	220.0	1.0000
1448	180.0	1.0000
1449	240.0	1.0000
1450	210.0	1.0000
1451	160.0	1.0000
1452	210.0	1.0000
1453	300.0	1.0000
1454	210.0	1.0000
1455	250.0	1.0000
1456	250.0	1.0000
1457	250.0	1.0000
1458	140.0	1.0000
1459	300.0	1.0000
1460	230.0	1.0000
1461	720.0	1.0000
1462	300.0	1.0000
1463	170.0	1.0000
1464	230.0	1.0000
1465	210.0	1.0000
1466	170.0	1.0000
1467	200.0	1.0000
1468	320.0	1.0000
1469	330.0	1.0000
1470	250.0	1.0000
1471	260.0	1.0000
1472	180.0	1.0000
1473	240.0	1.0000
1474	230.0	1.0000
1475	280.0	1.0000
1476	210.0	1.0000
1477	220.0	1.0000
1478	290.0	1.0000
1479	200.0	1.0000
1480	730.0	1.0000
1481	150.0	1.0000
1482	180.0	1.0000
1483	190.0	1.0000
1484	210.0	1.0000
1485	130.0	1.0000
1486	230.0	1.0000
1487	190.0	1.0000
1488	140.0	1.0000
1489	200.0	1.0000
1490	280.0	1.0000
1491	270.0	1.0000
1492	250.0	1.0000
1493	270.0	1.0000
1494	270.0	1.0000
1495	260.0	1.0000
1496	120.0	1.0000
1497	300.0	1.0000
1498	240.0	1.0000
1499	420.0	1.0000
1500	300.0	1.0000
1501	200.0	1.0000
1502	260.0	1.0000
1503	240.0	1.0000
1504	180.0	1.0000
1505	580.0	1.0000
1506	300.0	1.0000
1507	310.0	1.0000
1508	440.0	1.0000
1509	300.0	1.0000
1510	200.0	1.0000
1511	730.0	1.0000
1512	260.0	1.0000
1513	230.0	1.0000
1514	290.0	1.0000
1515	260.0	1.0000
1516	210.0	1.0000
1517	260.0	1.0000
1518	230.0	1.0000
1519	140.0	1.0000
1520	150.0	1.0000
1521	170.0	1.0000
1522	220.0	1.0000
1523	290.0	1.0000
1524	260.0	1.0000
1525	210.0	1.0000
1526	270.0	1.0000
1527	130.0	1.0000
1528	180.0	1.0000
1529	250.0	1.0000
1530	160.0	1.0000
1531	190.0	1.0000
1532	280.0	1.0000
1533	210.0	1.0000
1534	160.0	1.0000
1535	110.0	1.0000
1536	180.0	1.0000
1537	320.0	1.0000
1538	130.0	1.0000
1539	210.0	1.0000
1540	260.0	1.0000
1541	250.0	1.0000
1542	150.0	1.0000
1543	250.0	1.0000
1544	310.0	1.0000
1545	300.0	1.0000
1546	280.0	1.0000
1547	310.0	1.0000
1548	310.0	1.0000
1549	180.0	1.0000
1550	270.0	1.0000
1551	240.0	1.0000
1552	290.0	1.0000
1553	150.0	1.0000
1554	140.0	1.0000
1555	200.0	1.0000
1556	170.0	1.0000
1557	260.0	1.0000
1558	320.0	1.0000
1559	260.0	1.0000
1560	330.0	1.0000
1561	240.0	1.0000
1562	220.0	1.0000
1563	270.0	1.0000
1564	140.0	1.0000
1565	490.0	1.0000
1566	130.0	1.0000
1567	210.0	1.0000
1568	270.0	1.0000
1569	640.0	1.0000
1570	340.0	1.0000
1571	210.0	1.0000
1572	180.0	1.0000
1573	300.0	1.0000
1574	310.0	1.0000
1575	230.0	1.0000
1576	60.0	1.0000
1577	180.0	1.0000
1578	270.0	1.0000
1579	200.0	1.0000
1580	190.0	1.0000
1581	370.0	1.0000
1582	270.0	1.0000
1583	90.0	1.0000
1584	340.0	1.0000
1585	280.0	1.0000
1586	190.0	1.0000
1587	200.0	1.0000
1588	580.0	1.0000
1589	230.0	1.0000
1590	290.0	1.0000
1591	320.0	1.0000
1592	200.0	1.0000
1593	200.0	1.0000
1594	220.0	1.0000
1595	290.0	1.0000
1596	140.0	1.0000
1597	690.0	1.0000
1598	290.0	1.0000
1599	180.0	1.0000
1600	400.0	1.0000
1601	180.0	1.0000
1602	170.0	1.0000
1603	90.0	1.0000
1604	120.0	1.0000
1605	210.0	1.0000
1606	430.0	1.0000
1607	170.0	1.0000
1608	240.0	1.0000
1609	210.0	1.0000
1610	250.0	1.0000
1611	300.0	1.0000
1612	280.0	1.0000
1613	290.0	1.0000
1614	210.0	1.0000
1615	350.0	1.0000
1616	120.0	1.0000
1617	440.0	1.0000
1618	250.0	1.0000
1619	230.0	1.0000
1620	230.0	1.0000
1621	300.0	1.0000
1622	240.0	1.0000
1623	330.0	1.0000
1624	380.0	1.0000
1625	330.0	1.0000
1626	270.0	1.0000
1627	190.0	1.0000
1628	320.0	1.0000
1629	200.0	1.0000
1630	250.0	1.0000
1631	140.0	1.0000
1632	310.0	1.0000
1633	250.0	1.0000
1634	300.0	1.0000
1635	250.0	1.0000
1636	220.0	1.0000
1637	220.0	1.0000
1638	200.0	1.0000
1639	380.0	1.0000
1640	250.0	1.0000
1641	220.0	1.0000
1642	270.0	1.0000
1643	150.0	1.0000
1644	210.0	1.0000
1645	230.0	1.0000
1646	650.0	1.0000
1647	270.0	1.0000
1648	290.0	1.0000
1649	320.0	1.0000
1650	470.0	1.0000
1651	150.0	1.0000
1652	200.0	1.0000
1653	290.0	1.0000
1654	240.0	1.0000
1655	150.0	1.0000
1656	290.0	1.0000
1657	240.0	1.0000
1658	280.0	1.0000
1659	350.0	1.0000
1660	330.0	1.0000
1661	580.0	1.0000
1662	140.0	1.0000
1663	290.0	1.0000
1664	250.0	1.0000
1665	330.0	1.0000
1666	260.0	1.0000
1667	230.0	1.0000
1668	100.0	1.0000
1669	220.0	1.0000
1670	220.0	1.0000
1671	180.0	1.0000
1672	310.0	1.0000
1673	250.0	1.0000
1674	340.0	1.0000
1675	260.0	1.0000
1676	150.0	1.0000
1677	580.0	1.0000
1678	310.0	1.0000
1679	220.0	1.0000
1680	310.0	1.0000
1681	690.0	1.0000
1682	160.0	1.0000
1683	170.0	1.0000
1684	320.0	1.0000
1685	450.0	1.0000
1686	240.0	1.0000
1687	170.0	1.0000
1688	230.0	1.0000
1689	160.0	1.0000
1690	160.0	1.0000
1691	230.0	1.0000
1692	190.0	1.0000
1693	240.0	1.0000
1694	270.0	1.0000
1695	310.0	1.0000
1696	370.0	1.0000
1697	160.0	1.0000
1698	310.0	1.0000
1699	140.0	1.0000
1700	170.0	1.0000
1701	240.0	1.0000
1702	360.0	1.0000
1703	200.0	1.0000
1704	180.0	1.0000
1705	250.0	1.0000
1706	220.0	1.0000
1707	780.0	1.0000
1708	280.0	1.0000
1709	230.0	1.0000
1710	330.0	1.0000
1711	160.0	1.0000
1712	220.0	1.0000
1713	280.0	1.0000
1714	290.0	1.0000
1715	480.0	1.0000
1716	260.0	1.0000
1717	210.0	1.0000
1718	290.0	1.0000
1719	220.0	1.0000
1720	250.0	1.0000
1721	230.0	1.0000
1722	310.0	1.0000
1723	230.0	1.0000
1724	250.0	1.0000
1725	120.0	1.0000
1726	310.0	1.0000
1727	380.0	1.0000
1728	210.0	1.0000
1729	150.0	1.0000
1730	250.0	1.0000
1731	260.0	1.0000
1732	370.0	1.0000
1733	250.0	1.0000
1734	180.0	1.0000
1735	230.0	1.0000
1736	160.0	1.0000
1737	160.0	1.0000
1738	270.0	1.0000
1739	160.0	1.0000
1740	220.0	1.0000
1741	610.0	1.0000
1742	230.0	1.0000
1743	140.0	1.0000
1744	300.0	1.0000
1745	180.0	1.0000
1746	250.0	1.0000
1747	270.0	1.0000
1748	300.0	1.0000
1749	520.0	1.0000
1750	430.0	1.0000
1751	270.0	1.0000
1752	310.0	1.0000
1753	240.0	1.0000
1754	230.0	1.0000
1755	220.0	1.0000
1756	520.0	1.0000
1757	200.0	1.0000
1758	360.0	1.0000
1759	210.0	1.0000
1760	280.0	1.0000
1761	240.0	1.0000
1762	150.0	1.0000
1763	240.0	1.0000
1764	220.0	1.0000
1765	190.0	1.0000
1766	160.0	1.0000
1767	690.0	1.0000
1768	180.0	1.0000
1769	130.0	1.0000
1770	880.0	1.0000
1771	270.0	1.0000
1772	260.0	1.0000
1773	980.0	1.0000
1774	230.0	1.0000
1775	220.0	1.0000
1776	260.0	1.0000
1777	280.0	1.0000
1778	120.0	1.0000
1779	190.0	1.0000
1780	260.0	1.0000
1781	210.0	1.0000
1782	200.0	1.0000
1783	420.0	1.0000
1784	350.0	1.0000
1785	140.0	1.0000
1786	220.0	1.0000
1787	270.0	1.0000
1788	190.0	1.0000
1789	920.0	1.0000
1790	250.0	1.0000
1791	250.0	1.0000
1792	250.0	1.0000
1793	220.0	1.0000
1794	210.0	1.0000
1795	220.0	1.0000
1796	270.0	1.0000
1797	120.0	1.0000
1798	1020.0	1.0000
1799	360.0	1.0000
1800	280.0	1.0000
1801	260.0	1.0000
1802	190.0	1.0000
1803	290.0	1.0000
1804	230.0	1.0000
1805	280.0	1.0000
1806	330.0	1.0000
1807	580.0	1.0000
1808	140.0	1.0000
1809	190.0	1.0000
1810	280.0	1.0000
1811	100.0	1.0000
1812	180.0	1.0000
1813	150.0	1.0000
1814	460.0	1.0000
1815	470.0	1.0000
1816	240.0	1.0000
1817	200.0	1.0000
1818	200.0	1.0000
1819	230.0	1.0000
1820	130.0	1.0000
1821	340.0	1.0000
1822	150.0	1.0000
1823	140.0	1.0000
1824	180.0	1.0000
1825	380.0	1.0000
1826	560.0	1.0000
1827	230.0	1.0000
1828	180.0	1.0000
1829	250.0	1.0000
1830	600.0	1.0000
1831	1300.0	1.0000
1832	320.0	1.0000
1833	220.0	1.0000
1834	360.0	1.0000
1835	170.0	1.0000
1836	330.0	1.0000
1837	340.0	1.0000
1838	180.0	1.0000
1839	290.0	1.0000
1840	330.0	1.0000
1841	150.0	1.0000
1842	340.0	1.0000
1843	190.0	1.0000
1844	280.0	1.0000
1845	160.0	1.0000
1846	310.0	1.0000
1847	200.0	1.0000
1848	200.0	1.0000
1849	200.0	1.0000
1850	360.0	1.0000
1851	280.0	1.0000
1852	230.0	1.0000
1853	360.0	1.0000
1854	230.0	1.0000
1855	190.0	1.0000
1856	280.0	1.0000
1857	170.0	1.0000
1858	780.0	1.0000
1859	350.0	1.0000
1860	200.0	1.0000
1861	240.0	1.0000
1862	260.0	1.0000
1863	270.0	1.0000
1864	670.0	1.0000
1865	210.0	1.0000
1866	170.0	1.0000
1867	420.0	1.0000
1868	240.0	1.0000
1869	170.0	1.0000
1870	220.0	1.0000
1871	210.0	1.0000
1872	330.0	1.0000
1873	210.0	1.0000
1874	190.0	1.0000
1875	360.0	1.0000
1876	640.0	1.0000
1877	320.0	1.0000
1878	220.0	1.0000
1879	190.0	1.0000
1880	230.0	1.0000
1881	180.0	1.0000
1882	280.0	1.0000
1883	590.0	1.0000
1884	270.0	1.0000
1885	180.0	1.0000
1886	200.0	1.0000
1887	270.0	1.0000
1888	240.0	1.0000
1889	300.0	1.0000
1890	220.0	1.0000
1891	190.0	1.0000
1892	230.0	1.0000
1893	160.0	1.0000
1894	660.0	1.0000
1895	360.0	1.0000
1896	170.0	1.0000
1897	250.0	1.0000
1898	490.0	1.0000
1899	420.0	1.0000
1900	210.0	1.0000
1901	300.0	1.0000
1902	180.0	1.0000
1903	320.0	1.0000
1904	180.0	1.0000
1905	220.0	1.0000
1906	360.0	1.0000
1907	940.0	1.0000
1908	280.0	1.0000
1909	210.0	1.0000
1910	210.0	1.0000
1911	250.0	1.0000
1912	1150.0	1.0000
1913	680.0	1.0000
1914	290.0	1.0000
1915	220.0	1.0000
1916	300.0	1.0000
1917	330.0	1.0000
1918	160.0	1.0000
1919	200.0	1.0000
1920	210.0	1.0000
1921	110.0	1.0000
1922	300.0	1.0000
1923	210.0	1.0000
1924	310.0	1.0000
1925	160.0	1.0000
1926	950.0	1.0000
1927	240.0	1.0000
1928	200.0	1.0000
1929	280.0	1.0000
1930	320.0	1.0000
1931	250.0	1.0000
1932	310.0	1.0000
1933	220.0	1.0000
1934	120.0	1.0000
1935	280.0	1.0000
1936	680.0	1.0000
1937	310.0	1.0000
1938	190.0	1.0000
1939	190.0	1.0000
1940	200.0	1.0000
1941	190.0	1.0000
1942	400.0	1.0000
1943	200.0	1.0000
1944	180.0	1.0000
1945	280.0	1.0000
1946	240.0	1.0000
1947	600.0	1.0000
1948	220.0	1.0000
1949	230.0	1.0000
1950	280.0	1.0000
1951	290.0	1.0000
1952	220.0	1.0000
1953	370.0	1.0000
1954	300.0	1.0000
1955	220.0	1.0000
1956	330.0	1.0000
1957	470.0	1.0000
1958	190.0	1.0000
1959	210.0	1.0000
1960	360.0	1.0000
1961	190.0	1.0000
1962	270.0	1.0000
1963	170.0	1.0000
1964	250.0	1.0000
1965	220.0	1.0000
1966	180.0	1.0000
1967	240.0	1.0000
1968	290.0	1.0000
1969	140.0	1.0000
1970	150.0	1.0000
1971	460.0	1.0000
1972	240.0	1.0000
1973	230.0	1.0000
1974	250.0	1.0000
1975	190.0	1.0000
1976	270.0	1.0000
1977	160.0	1.0000
1978	390.0	1.0000
1979	130.0	1.0000
1980	370.0	1.0000
1981	200.0	1.0000
1982	220.0	1.0000
1983	360.0	1.0000
1984	340.0	1.0000
1985	450.0	1.0000
1986	300.0	1.0000
1987	590.0	1.0000
1988	160.0	1.0000
1989	410.0	1.0000
1990	300.0	1.0000
1991	190.0	1.0000
1992	300.0	1.0000
1993	290.0	1.0000
1994	250.0	1.0000
1995	200.0	1.0000
1996	300.0	1.0000
1997	220.0	1.0000
1998	200.0	1.0000
1999	490.0	1.0000
2000	240.0	1.0000
2001	280.0	1.0000
2002	220.0	1.0000
2003	240.0	1.0000
2004	160.0	1.0000
2005	200.0	1.0000
2006	320.0	1.0000
2007	270.0	1.0000
2008	390.0	1.0000
2009	680.0	1.0000
2010	100.0	1.0000
2011	210.0	1.0000
2012	120.0	1.0000
2013	200.0	1.0000
2014	220.0	1.0000
2015	190.0	1.0000
2016	190.0	1.0000
2017	210.0	1.0000
2018	230.0	1.0000
2019	100.0	1.0000
2020	230.0	1.0000
2021	190.0	1.0000
2022	380.0	1.0000
2023	290.0	1.0000
2024	130.0	1.0000
2025	200.0	1.0000
2026	190.0	1.0000
2027	180.0	1.0000
2028	250.0	1.0000
2029	500.0	1.0000
2030	190.0	1.0000
2031	220.0	1.0000
2032	210.0	1.0000
2033	220.0	1.0000
2034	190.0	1.0000
2035	330.0	1.0000
2036	340.0	1.0000
2037	260.0	1.0000
2038	130.0	1.0000
2039	300.0	1.0000
2040	370.0	1.0000
2041	240.0	1.0000
2042	390.0	1.0000
2043	290.0	1.0000
2044	200.0	1.0000
2045	240.0	1.0000
2046	220.0	1.0000
2047	590.0	1.0000
2048	190.0	1.0000
2049	210.0	1.0000
2050	240.0	1.0000
2051	250.0	1.0000
2052	190.0	1.0000
2053	280.0	1.0000
2054	250.0	1.0000
2055	170.0	1.0000
2056	140.0	1.0000
2057	220.0	1.0000
2058	220.0	1.0000
2059	240.0	1.0000
2060	170.0	1.0000
2061	190.0	1.0000
2062	230.0	1.0000
2063	250.0	1.0000
2064	330.0	1.0000
2065	210.0	1.0000
2066	330.0	1.0000
2067	330.0	1.0000
2068	650.0	1.0000
2069	450.0	1.0000
2070	190.0	1.0000
2071	620.0	1.0000
2072	300.0	1.0000
2073	140.0	1.0000
2074	250.0	1.0000
2075	190.0	1.0000
2076	330.0	1.0000
2077	300.0	1.0000
2078	270.0	1.0000
2079	170.0	1.0000
2080	570.0	1.0000
2081	330.0	1.0000
2082	200.0	1.0000
2083	340.0	1.0000
2084	190.0	1.0000
2085	230.0	1.0000
2086	340.0	1.0000
2087	170.0	1.0000
2088	420.0	1.0000
2089	170.0	1.0000
2090	240.0	1.0000
2091	310.0	1.0000
2092	250.0	1.0000
2093	150.0	1.0000
2094	260.0	1.0000
2095	150.0	1.0000
2096	290.0	1.0000
2097	230.0	1.0000
2098	170.0	1.0000
2099	180.0	1.0000
2100	610.0	1.0000
2101	200.0	1.0000
2102	150.0	1.0000
2103	220.0	1.0000
2104	170.0	1.0000
2105	290.0	1.0000
2106	250.0	1.0000
2107	370.0	1.0000
2108	310.0	1.0000
2109	210.0	1.0000
2110	350.0	1.0000
2111	220.0	1.0000
2112	240.0	1.0000
2113	110.0	1.0000
2114	250.0	1.0000
2115	150.0	1.0000
2116	190.0	1.0000
2117	630.0	1.0000
2118	240.0	1.0000
2119	290.0	1.0000
2120	200.0	1.0000
2121	300.0	1.0000
2122	250.0	1.0000
2123	280.0	1.0000
2124	140.0	1.0000
2125	210.0	1.0000
2126	340.0	1.0000
2127	300.0	1.0000
2128	350.0	1.0000
2129	350.0	1.0000
2130	230.0	1.0000
2131	170.0	1.0000
2132	220.0	1.0000
2133	370.0	1.0000
2134	190.0	1.0000
2135	280.0	1.0000
2136	190.0	1.0000
2137	980.0	1.0000
2138	240.0	1.0000
2139	190.0	1.0000
2140	140.0	1.0000
2141	1060.0	1.0000
2142	170.0	1.0000
2143	240.0	1.0000
2144	170.0	1.0000
2145	320.0	1.0000
2146	330.0	1.0000
2147	330.0	1.0000
2148	260.0	1.0000
2149	160.0	1.0000
2150	200.0	1.0000
2151	290.0	1.0000
2152	280.0	1.0000
2153	270.0	1.0000
2154	290.0	1.0000
2155	280.0	1.0000
2156	640.0	1.0000
2157	310.0	1.0000
2158	190.0	1.0000
2159	290.0	1.0000
2160	160.0	1.0000
2161	230.0	1.0000
2162	230.0	1.0000
2163	360.0	1.0000
2164	260.0	1.0000
2165	270.0	1.0000
2166	170.0	1.0000
2167	260.0	1.0000
2168	220.0	1.0000
2169	290.0	1.0000
2170	200.0	1.0000
2171	140.0	1.0000
2172	170.0	1.0000
2173	190.0	1.0000
2174	240.0	1.0000
2175	250.0	1.0000
2176	210.0	1.0000
2177	190.0	1.0000
2178	170.0	1.0000
2179	190.0	1.0000
2180	340.0	1.0000
2181	180.0	1.0000
2182	190.0	1.0000
2183	210.0	1.0000
2184	240.0	1.0000
2185	200.0	1.0000
2186	470.0	1.0000
2187	210.0	1.0000
2188	200.0	1.0000
2189	140.0	1.0000
2190	250.0	1.0000
2191	110.0	1.0000
2192	240.0	1.0000
2193	100.0	1.0000
2194	270.0	1.0000
2195	180.0	1.0000
2196	210.0	1.0000
2197	250.0	1.0000
2198	170.0	1.0000
2199	270.0	1.0000
2200	220.0	1.0000
2201	320.0	1.0000
2202	260.0	1.0000
2203	560.0	1.0000
2204	300.0	1.0000
2205	230.0	1.0000
2206	150.0	1.0000
2207	300.0	1.0000
2208	240.0	1.0000
2209	310.0	1.0000
2210	210.0	1.0000
2211	300.0	1.0000
2212	220.0	1.0000
2213	290.0	1.0000
2214	300.0	1.0000
2215	210.0	1.0000
2216	210.0	1.0000
2217	230.0	1.0000
2218	270.0	1.0000
2219	190.0	1.0000
2220	110.0	1.0000
2221	300.0	1.0000
2222	210.0	1.0000
2223	670.0	1.0000
2224	250.0	1.0000
2225	940.0	1.0000
2226	240.0	1.0000
2227	290.0	1.0000
2228	210.0	1.0000
2229	330.0	1.0000
2230	190.0	1.0000
2231	240.0	1.0000
2232	320.0	1.0000
2233	180.0	1.0000
2234	350.0	1.0000
2235	220.0	1.0000
2236	170.0	1.0000
2237	690.0	1.0000
2238	200.0	1.0000
2239	170.0	1.0000
2240	230.0	1.0000
2241	160.0	1.0000
2242	170.0	1.0000
2243	540.0	1.0000
2244	190.0	1.0000
2245	300.0	1.0000
2246	330.0	1.0000
2247	290.0	1.0000
2248	230.0	1.0000
2249	310.0	1.0000
2250	230.0	1.0000
2251	180.0	1.0000
2252	190.0	1.0000
2253	220.0	1.0000
2254	270.0	1.0000
2255	410.0	1.0000
2256	280.0	1.0000
2257	160.0	1.0000
2258	440.0	1.0000
2259	250.0	1.0000
2260	170.0	1.0000
2261	190.0	1.0000
2262	570.0	1.0000
2263	370.0	1.0000
2264	370.0	1.0000
2265	160.0	1.0000
2266	280.0	1.0000
2267	170.0	1.0000
2268	210.0	1.0000
2269	120.0	1.0000
2270	210.0	1.0000
2271	390.0	1.0000
2272	180.0	1.0000
2273	200.0	1.0000
2274	150.0	1.0000
2275	190.0	1.0000
2276	500.0	1.0000
2277	290.0	1.0000
2278	120.0	1.0000
2279	260.0	1.0000
2280	1330.0	1.0000
2281	330.0	1.0000
2282	220.0	1.0000
2283	220.0	1.0000
2284	200.0	1.0000
2285	250.0	1.0000
2286	280.0	1.0000
2287	310.0	1.0000
2288	330.0	1.0000
2289	340.0	1.0000
2290	180.0	1.0000
2291	170.0	1.0000
2292	220.0	1.0000
2293	310.0	1.0000
2294	290.0	1.0000
2295	210.0	1.0000
2296	250.0	1.0000
2297	470.0	1.0000
2298	190.0	1.0000
2299	250.0	1.0000
2300	270.0	1.0000
2301	210.0	1.0000
2302	220.0	1.0000
2303	250.0	1.0000
2304	280.0	1.0000
2305	220.0	1.0000
2306	520.0	1.0000
2307	210.0	1.0000
2308	280.0	1.0000
2309	640.0	1.0000
2310	400.0	1.0000
2311	300.0	1.0000
2312	280.0	1.0000
2313	220.0	1.0000
2314	240.0	1.0000
2315	230.0	1.0000
2316	300.0	1.0000
2317	170.0	1.0000
2318	240.0	1.0000
2319	250.0	1.0000
2320	300.0	1.0000
2321	200.0	1.0000
2322	1270.0	1.0000
2323	180.0	1.0000
2324	300.0	1.0000
2325	300.0	1.0000
2326	180.0	1.0000
2327	250.0	1.0000
2328	220.0	1.0000
2329	240.0	1.0000
2330	190.0	1.0000
2331	320.0	1.0000
2332	270.0	1.0000
2333	250.0	1.0000
2334	1020.0	1.0000
2335	260.0	1.0000
2336	370.0	1.0000
2337	220.0	1.0000
2338	130.0	1.0000
2339	730.0	1.0000
2340	230.0	1.0000
2341	260.0	1.0000
2342	190.0	1.0000
2343	310.0	1.0000
2344	200.0	1.0000
2345	230.0	1.0000
2346	280.0	1.0000
2347	540.0	1.0000
2348	130.0	1.0000
2349	570.0	1.0000
2350	1030.0	1.0000
2351	120.0	1.0000
2352	250.0	1.0000
2353	310.0	1.0000
2354	140.0	1.0000
2355	230.0	1.0000
2356	340.0	1.0000
2357	160.0	1.0000
2358	180.0	1.0000
2359	210.0	1.0000
2360	330.0	1.0000
2361	250.0	1.0000
2362	180.0	1.0000
2363	190.0	1.0000
2364	720.0	1.0000
2365	240.0	1.0000
2366	190.0	1.0000
2367	300.0	1.0000
2368	140.0	1.0000
2369	230.0	1.0000
2370	130.0	1.0000
2371	140.0	1.0000
2372	230.0	1.0000
2373	260.0	1.0000
2374	170.0	1.0000
2375	220.0	1.0000
2376	380.0	1.0000
2377	230.0	1.0000
2378	200.0	1.0000
2379	220.0	1.0000
2380	120.0	1.0000
2381	300.0	1.0000
2382	250.0	1.0000
2383	160.0	1.0000
2384	210.0	1.0000
2385	330.0	1.0000
2386	190.0	1.0000
2387	210.0	1.0000
2388	280.0	1.0000
2389	170.0	1.0000
2390	360.0	1.0000
2391	200.0	1.0000
2392	220.0	1.0000
2393	150.0	1.0000
2394	160.0	1.0000
2395	340.0	1.0000
2396	240.0	1.0000
2397	130.0	1.0000
2398	300.0	1.0000
2399	270.0	1.0000
2400	330.0	1.0000
2401	300.0	1.0000
2402	670.0	1.0000
2403	140.0	1.0000
2404	240.0	1.0000
2405	200.0	1.0000
2406	600.0	1.0000
2407	200.0	1.0000
2408	390.0	1.0000
2409	200.0	1.0000
